CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],ENS_[TWh],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun
0.56,0.97,0.18,0.36,0.25,0.28,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001490061,0.52594814,0.010727301,0.003565631,0.001418923
0.53,0.36,0.49,0.47,0.25,0.65,4136.468839,0.77508828,440929.4125,393789.7019,3482.281843,2843.122475,0,563.6673961,26.38250336,0.05274861,0.488940772,0.199478325,0.143822429,0.111523434
0.94,0.83,0.31,0.23,0.34,0.4,4285.761134,0.877849795,440929.4125,650706.4891,7751.639362,2843.122475,0,914.6850311,41.00297277,0.133275804,0.718910142,0.194376267,0.14406715,0.080514303
0.8,0.26,0.21,0.35,0.21,0.09,12182.17492,0.957939326,440929.4125,482559.2836,4340.312765,2843.122475,0,832.5596949,84.43313209,0.05519714,0.406449491,0.195970099,0.11641664,0.097139927
0.58,0.13,0.24,0.11,0.21,0.28,10506.74274,0.855044146,440929.4125,166359.9214,3650.728897,2843.122475,0,150.1843299,75.3071505,0.039796287,0.529331196,0.190486404,0.198713598,0.112708455
0.74,0.71,0.09,0.49,0.24,0.43,7685.137017,0.850339144,440929.4125,598066.7486,6369.493591,2843.122475,0,1005.983037,61.78996137,0.134051724,0.635320947,0.195224265,0.111655188,0.099770829
0.87,0.5,0.21,0.3,0.35,0.2,8451.488115,0.923154879,440929.4125,665679.276,3930.404261,2843.122475,0,1111.462601,66.03293069,0.095901725,0.424932902,0.198052333,0.122476971,0.076684229
0.51,0.32,0.43,0.02,0.28,0.57,4626.831232,0.773615536,440929.4125,144260.6956,3482.281843,2843.122475,0,82.66059227,33.68027996,0.045629761,0.657868404,0.198855969,0.21569322,0.118584705
0.85,0.12,0.05,0.16,0.38,0.63,15767.14736,0.791186385,440929.4125,587330.2146,3482.281843,2843.122475,0,757.1612387,98.37184364,0.035544147,0.447592022,0.188086154,0.15065521,0.072427777
0.91,0.03,0.45,0.34,0.49,0.7,2957.393794,0.810397665,440929.4125,1010796.119,3482.281843,2843.122475,0,1685.464033,25.17038525,0.0807997,0.309860813,0.187661078,0.107484026,0.062997793
0.79,0.93,0.38,0.49,0.48,0.03,7466.845922,0.918257886,440929.4125,877895.0155,4905.808746,2843.122475,0,1550.403221,61.75944015,0.160225272,0.757750209,0.185530599,0.099990567,0.070895161
0.97,0.46,0.43,0.25,0.39,0.36,4490.513513,0.880433171,440929.4125,819306.0324,3482.281843,2843.122475,0,1259.723726,37.93122015,0.06507893,0.393063128,0.19755368,0.127432229,0.069485258
0.53,0.82,0.29,0.07,0.34,0.32,4755.224231,0.865550201,440929.4125,230200.4956,10673.33754,2843.122475,0,153.3494904,47.03798367,0.203880507,0.877231215,0.19518158,0.212408132,0.111246706
0.99,0.54,0.13,0.12,0.46,0.29,8889.141466,0.887881947,440929.4125,838392.3057,5100.782124,2843.122475,0,1156.670035,68.10349783,0.089972396,0.456991628,0.198869057,0.161939492,0.062891386
0.81,0.08,0.33,0.26,0.2,0.47,5919.629243,0.828488591,440929.4125,375029.5811,3482.281843,2843.122475,0,577.3595883,49.30526986,0.052225428,0.423805832,0.189341266,0.144264226,0.09935744
0.82,0.79,0.18,0.4,0.46,0.11,8494.061117,0.961506962,440929.4125,879374.8658,4905.808746,2843.122475,0,1534.131618,67.16503278,0.130669585,0.565255646,0.198602086,0.108305959,0.068370738
0.77,0.84,0.14,0.36,0.48,0.09,10636.50884,0.963672332,440929.4125,776750.8077,5130.53258,2843.122475,0,1291.894798,77.95321236,0.143094746,0.668799374,0.199961591,0.119335183,0.070659599
0.92,0.21,0.3,0.34,0.26,0.13,8524.328103,0.949005655,440929.4125,605331.8052,4125.239408,2843.122475,0,1168.517687,66.51553834,0.037998438,0.36473998,0.194684342,0.103428407,0.082934513
0.9,0.96,0.28,0.37,0.49,0.31,7689.759964,0.808956515,440929.4125,938645.3454,4905.808746,2843.122475,0,1514.597615,61.19780349,0.15945812,0.756008048,0.180685907,0.11209763,0.067983424
0.93,0.22,0.05,0.32,0.32,0.08,18419.60727,0.960617483,440929.4125,707810.7734,6987.055204,2843.122475,0,1293.081874,114.0768559,0.043349366,0.395377233,0.194870242,0.094811626,0.072404822
1.06,0.06,0.39,0.4,0.35,0.22,5983.857704,0.92433842,440929.4125,957481.7057,4145.504213,2843.122475,0,1924.89006,54.81019727,0.074105305,0.312336595,0.188962726,0.085228294,0.064714317
0.8,0.47,0.3,0.05,0.42,0.01,8600.540595,0.995773761,440929.4125,559536.1369,4905.808746,2843.122475,0,650.0446245,67.73085003,0.110988757,0.490962216,0.200575276,0.187457136,0.07685314
1.1,0.11,0.41,0.47,0.38,0.34,4973.690487,0.889381424,440929.4125,1125793.196,3482.281843,2843.122475,0,2384.805582,44.55126658,0.040202913,0.297818562,0.190839979,0.076338909,0.059268894
1.01,0.8,0.12,0.29,0.3,0.08,10458.99938,0.9652836,440929.4125,674905.1969,6118.325483,2843.122475,0,1141.885984,77.13515355,0.146450407,0.631454838,0.200636932,0.116262261,0.078381616
0.86,0.35,0.05,0.03,0.31,0.51,15331.39534,0.799514918,440929.4125,380444.1197,6703.719669,2843.122475,0,379.7567737,96.62220529,0.048086704,0.583997541,0.196647461,0.183267351,0.087491489
0.68,0.74,0.38,0.2,0.37,0.23,4349.057905,0.921650542,440929.4125,451545.706,4651.675354,2843.122475,0,532.9106335,42.98983422,0.144929234,0.664277502,0.199508966,0.170207556,0.091508838
0.71,0.15,0.23,0.38,0.49,0.42,8706.42628,0.854305344,440929.4125,764145.1062,3482.281843,2843.122475,0,1267.563407,64.8461761,0.030512392,0.347617007,0.188210766,0.115383493,0.070836515
0.61,0.03,0.17,0.2,0.22,0.45,11627.23365,0.811586067,440929.4125,237384.1381,4162.221169,2843.122475,0,273.5414607,82.07265143,0.102500796,0.480906703,0.185701548,0.174154804,0.111117531
0.67,0.13,0.33,0.33,0.47,0.27,7073.46221,0.895257815,440929.4125,665827.2687,3698.355682,2843.122475,0,1039.013686,57.88395358,0.038595047,0.358695321,0.192161181,0.12934156,0.073150379
0.69,0.64,0.06,0.06,0.22,0.6,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.002210457,0.052706164,0.010727301,0.007648751,0.001293395
0.71,0.12,0.42,0.4,0.45,0.26,5424.390121,0.902198665,440929.4125,729149.2397,3748.499827,2843.122475,0,1269.415493,48.15789283,0.04025838,0.343804732,0.193499457,0.114826491,0.070169956
0.97,0.32,0.45,0.47,0.46,0.24,5153.670417,0.920107321,440929.4125,1143658.242,3482.281843,2843.122475,0,2282.584515,44.28287132,0.041315693,0.303177743,0.195887332,0.082332173,0.058600384
0.66,0.89,0.15,0.36,0.22,0.69,6868.010867,0.77211849,440929.4125,370115.8174,3482.281843,2843.122475,0,468.814521,53.49565091,0.182970708,0.943351597,0.186007604,0.155270387,0.113242873
0.95,0.56,0.38,0.45,0.27,0.4,4226.864733,0.865499165,440929.4125,781023.6332,3482.281843,2843.122475,0,1494.90207,37.57182057,0.099281038,0.446755461,0.196284048,0.096863701,0.083930551
1.01,0.86,0.33,0.41,0.4,0.56,3925.069879,0.844759245,440929.4125,981202.92,3482.281843,2843.122475,0,1809.182315,33.44368773,0.113034951,0.676192496,0.192529237,0.101927094,0.068343742
1.12,0.18,0.37,0.28,0.36,0.61,4382.574347,0.814964141,440929.4125,906503.8519,3482.281843,2843.122475,0,1554.521204,34.94982032,0.02393971,0.327630136,0.189850358,0.108433016,0.066285062
0.72,0.09,0.03,0.39,0.46,0.07,21344.81135,0.960235931,440929.4125,742876.935,4518.0563,2843.122475,0,1316.386141,129.3247386,0.058144655,0.38469836,0.198847541,0.097608569,0.064891328
0.63,0.49,0.14,0.09,0.3,0.38,9028.247693,0.842975428,440929.4125,264078.683,4817.151377,2843.122475,0,219.8437958,68.10361804,0.105888309,0.614567055,0.196292612,0.200009228,0.104221683
0.54,0.1,0.28,0.1,0.43,0.55,6724.968538,0.801799372,440929.4125,355669.0758,3482.281843,2843.122475,0,335.721089,52.26788302,0.038510349,0.49669658,0.18969377,0.196635713,0.09291986
0.9,0.01,0.4,0.12,0.24,0.35,5924.679446,0.868840786,440929.4125,367511.3536,4162.221169,2843.122475,0,419.3306117,56.13245067,0.19296326,0.440715542,0.1928854,0.17289888,0.093482532
0.64,0.26,0.24,0.03,0.47,0.59,6859.167548,0.785144735,440929.4125,453586.6695,3482.281843,2843.122475,0,477.6590008,51.06367304,0.022170751,0.530769189,0.192267591,0.199088335,0.084246809
0.83,0.15,0.15,0.08,0.27,0.07,15750.77293,0.960719554,440929.4125,350321.5913,4520.194576,2843.122475,0,377.3491007,101.9114373,0.045631814,0.461324375,0.195911322,0.182255891,0.089910319
0.86,0.34,0.22,0.32,0.5,0.17,10307.76657,0.940927439,440929.4125,928022.6046,3872.331858,2843.122475,0,1585.289558,74.66404152,0.051506411,0.336204695,0.195084298,0.114527252,0.060196579
0.95,0.79,0.26,0.06,0.37,0.31,5258.048439,0.888700948,440929.4125,563712.8623,8158.189827,2843.122475,0,609.9875497,49.47527452,0.154207471,0.697477568,0.194569431,0.193147406,0.080661065
1.09,0.72,0.21,0.07,0.47,0.19,7042.015821,0.937109486,440929.4125,924051.0699,4819.957305,2843.122475,0,1240.371833,59.79746783,0.125237754,0.547331441,0.197917239,0.178535631,0.060646469
0.87,0.93,0.43,0.17,0.26,0.06,5980.072581,0.941219072,440929.4125,373694.8812,4905.808746,2843.122475,0,398.7408022,54.57990512,0.205711526,0.898357804,0.192694255,0.1665849,0.097544581
0.64,0.71,0.19,0.1,0.28,0.38,5962.579096,0.859761299,440929.4125,254055.1653,3549.98332,2843.122475,0,191.4268333,53.20786004,0.160394788,0.762892653,0.195892641,0.203428131,0.110210065
0.57,0.06,0.32,0.14,0.4,0.05,9891.81573,0.971648476,440929.4125,375533.3945,4826.144362,2843.122475,0,432.6069868,77.2912091,0.074130412,0.436895009,0.194149894,0.177418517,0.087961166
1.08,0.27,0.27,0.3,0.25,0.47,6741.182098,0.836498759,440929.4125,661636.7172,3482.281843,2843.122475,0,1190.641174,52.30800365,0.025332644,0.370739748,0.192019279,0.108854202,0.082657222
0.78,0.66,0.45,0.01,0.41,0.25,3398.329982,0.905773591,440929.4125,473749.3798,4155.748907,2843.122475,0,492.9863856,35.64123447,0.148118542,0.630323472,0.201430077,0.200584885,0.085228879
1,0.53,0.36,0.39,0.36,0.34,5036.743929,0.887641351,440929.4125,883591.8927,3482.281843,2843.122475,0,1694.292705,44.0571464,0.083037017,0.393950205,0.195358482,0.098571502,0.069397281
0.76,0.21,0.42,0.41,0.44,0.17,5689.231664,0.93606204,440929.4125,790780.5421,3847.585504,2843.122475,0,1427.333057,50.35021521,0.033083972,0.334572535,0.19537202,0.101574564,0.071552388
0.51,0.33,0.17,0.17,0.46,0.03,13930.44835,0.985491291,440929.4125,394719.548,4791.757773,2843.122475,0,454.1336657,93.07556469,0.081955318,0.456907339,0.200208912,0.176805439,0.087983135
0.51,0.94,0.23,0.45,0.24,0.5,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001536163,0.269606897,0.010727301,0.003287135,0.001614617
0.57,0.87,0.46,0.04,0.47,0.55,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001656701,0.134561877,0.010727301,0.008784848,0.000732709
0.74,0.84,0.17,0.45,0.21,0.36,7401.047438,0.869465365,440929.4125,525914.4484,4370.330914,2843.122475,0,847.5710266,60.81781648,0.165317282,0.85813962,0.192757226,0.122037872,0.107068604
0.91,0.42,0.48,0.22,0.49,0.39,4061.378926,0.874486302,440929.4125,910038.7651,3482.281843,2843.122475,0,1324.966149,32.72660169,0.052052449,0.37899638,0.198853682,0.139846501,0.063480765
0.6,0.17,0.02,0.14,0.29,0.37,19537.09675,0.830583483,440929.4125,270982.9231,3482.281843,2843.122475,0,269.8480925,118.2849465,0.036250995,0.54237876,0.19029338,0.159925664,0.098015685
0.84,0.05,0.47,0.09,0.4,0.42,3555.027336,0.862006868,440929.4125,574181.6992,4137.188534,2843.122475,0,709.8363864,35.04644841,0.071512288,0.411762623,0.192856987,0.174223704,0.076377546
0.77,0.18,0,0.23,0.31,0.53,19215.85801,0.801590368,440929.4125,473710.3738,3482.281843,2843.122475,0,646.9605156,115.6949728,0.031986679,0.486418258,0.190829193,0.129213284,0.082748433
1.03,0.74,0.03,0.21,0.32,0.06,12465.85731,0.971872061,440929.4125,694756.5163,7486.313715,2843.122475,0,1036.561061,87.61308554,0.145565926,0.576619224,0.209073784,0.127142157,0.072889669
0.92,0.19,0.06,0.05,0.48,0.21,16589.11903,0.904560887,440929.4125,761272.1174,3584.767369,2843.122475,0,993.3089238,105.1420245,0.035326721,0.439145257,0.20098246,0.166161053,0.061502308
0.99,0.03,0.24,0.14,0.23,0.67,6795.220827,0.778471215,440929.4125,407510.1184,4162.221169,2843.122475,0,483.1646,52.74698299,0.089365301,0.437174083,0.185257806,0.171866392,0.090517889
0.67,0.6,0.23,0.27,0.42,0.01,9260.601066,0.994616953,440929.4125,535221.1934,4905.808746,2843.122475,0,794.5984838,71.27000395,0.135233579,0.489139618,0.201512549,0.145136717,0.081493197
0.96,0.67,0.29,0.38,0.2,0.32,5303.872203,0.889777557,440929.4125,622673.557,3763.329302,2843.122475,0,1108.290701,48.09163954,0.129467598,0.564311724,0.196285324,0.109468509,0.096656613
0.72,0.42,0.29,0.46,0.26,0.01,9452.666726,0.99738746,440929.4125,578048.1197,4905.808746,2843.122475,0,1067.609327,71.80496463,0.108541277,0.421907823,0.1996693,0.107067327,0.091018357
0.62,0.5,0.11,0.15,0.43,0.41,9455.631209,0.843143116,440929.4125,447295.3713,5988.667937,2843.122475,0,490.4204362,69.9467443,0.090931812,0.542713729,0.198009386,0.180891059,0.08674953
0.66,0.8,0.25,0.35,0.33,0.05,7740.907794,0.977391203,440929.4125,476209.1192,6445.449383,2843.122475,0,722.1863599,64.08454998,0.162644223,0.715305741,0.199090938,0.136572146,0.093885958
0.81,0.92,0.42,0.23,0.46,0.19,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001560934,0.221081239,0.010727301,0.003701285,0.000526524
0.76,0.68,0.45,0.36,0.2,0.33,3167.063061,0.880822014,440929.4125,442572.2756,3699.366658,2843.122475,0,685.6176963,32.29457619,0.139605787,0.634698354,0.199947302,0.133738735,0.108326085
0.98,0.81,0.09,0.06,0.4,0,11807.11692,0.978484824,440929.4125,642358.6102,10673.33754,2843.122475,0,766.2230548,85.19445151,0.171195672,0.640266449,0.201220641,0.179326661,0.073323504
0.85,0.44,0.19,0,0.35,0.6,6901.112077,0.788790139,440929.4125,435220.3876,3482.281843,2843.122475,0,422.5869267,51.86081512,0.059304578,0.607952531,0.193300504,0.204465133,0.087631375
0.61,0.74,0.4,0.02,0.5,0.08,4980.981524,0.969038367,440929.4125,441293.1119,4905.808746,2843.122475,0,463.1560278,48.79317955,0.184092654,0.643009897,0.201710641,0.199866433,0.086526209
0.69,0.69,0.22,0.41,0.28,0,9069.703805,0.999244186,440929.4125,506234.8591,4905.808746,2843.122475,0,868.9256282,70.48505291,0.155659918,0.57969676,0.201586339,0.121574576,0.094783206
0.83,0.62,0.28,0.27,0.37,0.45,4806.840884,0.85409148,440929.4125,638999.5922,3482.281843,2843.122475,0,954.1656302,42.66552952,0.100564493,0.512055913,0.194975618,0.139497436,0.079718971
0.6,0.17,0.11,0.09,0.42,0.45,13021.29723,0.820172209,440929.4125,397483.0637,3482.281843,2843.122475,0,402.9379323,86.75487621,0.028765518,0.488452697,0.190790855,0.188921609,0.087939697
0.56,0.44,0.31,0.19,0.29,0.62,5172.976675,0.781156662,440929.4125,268370.8351,3482.281843,2843.122475,0,236.6486412,38.79165412,0.074912853,0.59674229,0.195227972,0.191562419,0.110530135
0.52,0.41,0.08,0.1,0.45,0.3,13222.42368,0.868276963,440929.4125,350826.5088,6703.719669,2843.122475,0,353.323784,89.11933464,0.082416605,0.550961897,0.199514202,0.188876504,0.091640213
1.06,0.65,0.13,0.28,0.24,0.51,6691.085308,0.833288373,440929.4125,589767.1782,4613.119141,2843.122475,0,996.7947595,54.91692043,0.109399536,0.54935339,0.194731647,0.123388375,0.086866386
1.11,0.84,0.49,0.31,0.32,0.31,2884.534949,0.903173203,440929.4125,811996.8881,4625.738499,2843.122475,0,1419.850844,29.84742746,0.125379346,0.667242294,0.198377601,0.112494723,0.073958474
1.05,0.35,0.07,0.15,0.39,0.15,16185.83571,0.937549365,440929.4125,792115.5023,6703.719669,2843.122475,0,1154.383693,103.2430866,0.060028631,0.404241989,0.204587042,0.13956663,0.062204026
1,0.25,0.08,0.25,0.39,0.46,13432.20876,0.839016519,440929.4125,817306.2973,6703.719669,2843.122475,0,1351.097227,88.24039244,0.024932595,0.382976557,0.194295129,0.112449036,0.065744916
0.65,0.62,0.39,0.21,0.44,0.59,3228.374587,0.817989827,440929.4125,497879.1529,3482.281843,2843.122475,0,597.6479475,27.05567107,0.096685176,0.590047711,0.197916201,0.173440746,0.087479295
1.07,0.43,0.06,0.25,0.33,0.23,13844.09757,0.908140674,440929.4125,769021.2507,6703.719669,2843.122475,0,1289.713735,92.20519502,0.074340391,0.413462992,0.203272218,0.114634186,0.067512429
0.59,0.65,0.1,0.39,0.38,0.12,10749.21688,0.952429905,440929.4125,484281.4748,6703.719669,2843.122475,0,766.15312,78.51843659,0.142496201,0.556384654,0.20192786,0.132020655,0.089891813
0.63,0.75,0.13,0.18,0.3,0.27,7821.199512,0.895148453,440929.4125,310736.8166,5304.596332,2843.122475,0,299.6862422,64.38377776,0.165043083,0.741359341,0.197881275,0.183396495,0.10476668
1.12,0.9,0.42,0.05,0.37,0.61,3534.340384,0.797553691,440929.4125,676541.6104,7191.055697,2843.122475,0,778.9227957,28.33133458,0.173827306,0.759134926,0.196131677,0.197362785,0.074310733
0.54,0.76,0.08,0.24,0.21,0.19,9554.085261,0.914133718,440929.4125,213422.7141,6703.719669,2843.122475,0,220.8614215,74.12652393,0.191929281,0.797198908,0.198446213,0.178051384,0.118608677
1.11,0.58,0.27,0.14,0.34,0.53,4925.711932,0.837298318,440929.4125,703255.1784,3482.281843,2843.122475,0,950.2686097,41.77933712,0.08501656,0.498247005,0.194243814,0.158563258,0.072956676
0.78,0.3,0.38,0.5,0.22,0.17,6802.69692,0.932525998,440929.4125,644235.8575,3829.470214,2843.122475,0,1199.200301,55.92258465,0.059948327,0.393381625,0.197248098,0.096577872,0.097735517
0.7,0.6,0.34,0.11,0.42,0.68,3595.800887,0.797104091,440929.4125,483328.8545,3482.281843,2843.122475,0,485.8673742,28.17580728,0.08955026,0.638438979,0.196427951,0.195643421,0.088211233
0.73,0.34,0.39,0.16,0.3,0.43,5330.302391,0.8416485,440929.4125,378166.611,3482.281843,2843.122475,0,423.9852508,42.44492662,0.046938606,0.47864537,0.197300023,0.178371598,0.09446655
0.89,0.72,0.44,0.46,0.41,0.12,4325.410149,0.963988267,440929.4125,905071.7899,4905.808746,2843.122475,0,1756.045517,43.0380505,0.120234956,0.487310528,0.198927197,0.095265241,0.069421888
1.05,0.32,0.05,0.2,0.35,0.5,15109.44063,0.823290245,440929.4125,744266.5911,6703.719669,2843.122475,0,1122.648117,95.40051769,0.033851225,0.426690984,0.196277498,0.12725584,0.067322208
1.09,0.96,0.34,0.49,0.43,0.02,8664.384382,0.90801673,440929.4125,1172923.367,4905.808746,2843.122475,0,2332.895043,67.94240073,0.153795489,0.746645074,0.182621724,0.0810717,0.060609956
0.55,0.54,0.22,0.43,0.45,0.35,7034.358178,0.87032325,440929.4125,534181.4113,3482.281843,2843.122475,0,839.0296554,57.38365136,0.101387819,0.48074529,0.196440384,0.134862279,0.087153305
0.74,0.07,0.16,0.29,0.42,0.19,13776.87534,0.918500913,440929.4125,631169.4674,4135.17559,2843.122475,0,1025.541045,93.99989758,0.062443253,0.36400496,0.190630627,0.12573685,0.072573978
1.04,0.05,0.04,0.07,0.33,0.68,16743.04326,0.780906345,440929.4125,560873.1232,3862.312341,2843.122475,0,666.7438103,103.2649538,0.071511602,0.496638494,0.187910523,0.153882388,0.07258027
1.08,0.56,0.48,0.04,0.44,0.58,2944.252483,0.82946799,440929.4125,818187.8775,3482.281843,2843.122475,0,1019.870622,22.55886094,0.072972394,0.556418974,0.200507053,0.192248626,0.066217138
1.44,0.33,0.16,0.28,0.41,0.07,13242.30491,0.973621855,440929.4125,1360188.523,4480.795928,2843.122475,0,2582.752603,89.18825569,0.051781404,0.292931695,0.198043129,0.084745059,0.047991978
1.76,0.68,0.11,0.27,0.23,0.15,10008.61734,0.948816094,440929.4125,1073867.317,6100.545652,2843.122475,0,2152.332439,74.19996899,0.112895266,0.450647576,0.200042575,0.083240796,0.062826179
1.64,0.02,0.35,0.31,0.31,0.3,6423.522494,0.914991603,440929.4125,1316502.842,4162.221169,2843.122475,0,2686.435075,59.73191343,0.153865635,0.275088832,0.186933244,0.073782429,0.052377542
1.64,0.36,0.01,0.19,0.27,0.29,17905.41511,0.890382695,440929.4125,980572.8884,6703.719669,2843.122475,0,1704.703388,111.2473799,0.054561548,0.416650688,0.204488314,0.096115396,0.056854474
1.66,0.51,0.12,0.37,0.28,0.38,8800.731406,0.875519166,440929.4125,1284821.163,4868.031115,2843.122475,0,2802.256302,66.5513593,0.071756172,0.353146347,0.195927685,0.070032703,0.057489909
1.67,0.85,0.36,0.45,0.27,0.18,5240.967208,0.943586154,440929.4125,1461777.631,4905.808746,2843.122475,0,3224.596985,48.07378227,0.119209171,0.607172697,0.193893095,0.062131843,0.060050223
1.19,0.57,0.49,0.12,0.5,0.15,3977.065806,0.951139432,440929.4125,1148001.427,4460.444833,2843.122475,0,1675.28463,38.93270973,0.093572178,0.407238997,0.200253184,0.153069231,0.052966826
1.47,0.29,0.5,0.08,0.29,0.47,3753.476224,0.838596082,440929.4125,795875.6182,3482.281843,2843.122475,0,1048.667174,29.46145407,0.026249132,0.386647353,0.199159821,0.161368711,0.067415948
1.46,0.31,0.18,0.08,0.34,0.03,13103.05298,0.985330893,440929.4125,943507.2264,4753.808554,2843.122475,0,1379.103111,88.83084748,0.057704328,0.347642266,0.199707141,0.152025218,0.056354099
1.72,0.38,0.32,0.16,0.21,0.25,6895.089964,0.911786078,440929.4125,797518.6139,3482.281843,2843.122475,0,1355.239018,55.75441684,0.055969038,0.364095937,0.195480706,0.117137523,0.068507503
