NO,PHOT,WTOF,WTON,HROR
2019-01-17 07:00:00,0.0,0.8958,0.1752,0.215671463722418
2019-01-17 08:00:00,0.014,0.9227,0.2281,0.215671463722418
2019-01-17 09:00:00,0.08199999999999999,0.9254,0.3351,0.215671463722418
2019-01-17 10:00:00,0.13699999999999998,0.9032,0.448,0.215671463722418
2019-01-17 11:00:00,0.146,0.8758,0.493,0.215671463722418
2019-01-17 12:00:00,0.117,0.8337,0.4906,0.215671463722418
2019-01-17 13:00:00,0.059,0.8123,0.4585,0.215671463722418
2019-01-17 14:00:00,0.009000000000000001,0.8189,0.4309,0.215671463722418
2019-01-17 15:00:00,0.0,0.8469,0.4141,0.215671463722418
2019-01-17 16:00:00,0.0,0.8740000000000001,0.3834,0.215671463722418
2019-01-17 17:00:00,0.0,0.8923,0.3696,0.215671463722418
2019-01-17 18:00:00,0.0,0.8938,0.3669,0.215671463722418
2019-01-17 19:00:00,0.0,0.8746,0.3562,0.215671463722418
2019-01-17 20:00:00,0.0,0.8447,0.3404,0.215671463722418
2019-01-17 21:00:00,0.0,0.7931,0.3191,0.215671463722418
2019-01-17 22:00:00,0.0,0.7336,0.3112,0.215671463722418
2019-01-17 23:00:00,0.0,0.6603,0.2911,0.215671463722418
2019-01-18 00:00:00,0.0,0.5795,0.2703,0.206299408299882
2019-01-18 01:00:00,0.0,0.4822,0.2472,0.206299408299882
2019-01-18 02:00:00,0.0,0.4214,0.2262,0.206299408299882
2019-01-18 03:00:00,0.0,0.3995,0.2178,0.206299408299882
2019-01-18 04:00:00,0.0,0.4039,0.2319,0.206299408299882
2019-01-18 05:00:00,0.0,0.4273,0.2428,0.206299408299882
2019-01-18 06:00:00,0.0,0.4376,0.2515,0.206299408299882
2019-01-18 07:00:00,0.0,0.4317,0.2668,0.206299408299882
2019-01-18 08:00:00,0.008,0.378,0.2652,0.206299408299882
2019-01-18 09:00:00,0.038,0.3403,0.2606,0.206299408299882
2019-01-18 10:00:00,0.073,0.3555,0.2621,0.206299408299882
2019-01-18 11:00:00,0.08900000000000001,0.3638,0.2589,0.206299408299882
2019-01-18 12:00:00,0.075,0.3376,0.2499,0.206299408299882
2019-01-18 13:00:00,0.036000000000000004,0.3057,0.2313,0.206299408299882
2019-01-18 14:00:00,0.004,0.2706,0.2089,0.206299408299882
2019-01-18 15:00:00,0.0,0.2356,0.1931,0.206299408299882
2019-01-18 16:00:00,0.0,0.2312,0.182,0.206299408299882
2019-01-18 17:00:00,0.0,0.2516,0.1775,0.206299408299882
2019-01-18 18:00:00,0.0,0.2657,0.1773,0.206299408299882
2019-01-18 19:00:00,0.0,0.2634,0.1748,0.206299408299882
2019-01-18 20:00:00,0.0,0.2356,0.1709,0.206299408299882
2019-01-18 21:00:00,0.0,0.1847,0.1651,0.206299408299882
2019-01-18 22:00:00,0.0,0.1308,0.1579,0.206299408299882
2019-01-18 23:00:00,0.0,0.0951,0.1563,0.206299408299882
2019-01-19 00:00:00,0.0,0.085,0.1548,0.20474145130771
2019-01-19 01:00:00,0.0,0.0977,0.17,0.20474145130771
2019-01-19 02:00:00,0.0,0.1223,0.1947,0.20474145130771
2019-01-19 03:00:00,0.0,0.1452,0.2114,0.20474145130771
2019-01-19 04:00:00,0.0,0.1554,0.2508,0.20474145130771
2019-01-19 05:00:00,0.0,0.1537,0.2727,0.20474145130771
2019-01-19 06:00:00,0.0,0.1477,0.267,0.20474145130771
2019-01-19 07:00:00,0.0,0.1371,0.2441,0.20474145130771
2019-01-19 08:00:00,0.008,0.1216,0.2287,0.20474145130771
2019-01-19 09:00:00,0.035,0.1086,0.2109,0.20474145130771
2019-01-19 10:00:00,0.064,0.0997,0.1914,0.20474145130771
2019-01-19 11:00:00,0.075,0.0925,0.1713,0.20474145130771
2019-01-19 12:00:00,0.062,0.0832,0.1574,0.20474145130771
2019-01-19 13:00:00,0.03,0.0743,0.1517,0.20474145130771
2019-01-19 14:00:00,0.003,0.0682,0.1524,0.20474145130771
2019-01-19 15:00:00,0.0,0.0693,0.155,0.20474145130771
2019-01-19 16:00:00,0.0,0.0721,0.1534,0.20474145130771
2019-01-19 17:00:00,0.0,0.0693,0.1516,0.20474145130771
2019-01-19 18:00:00,0.0,0.0638,0.1416,0.20474145130771
2019-01-19 19:00:00,0.0,0.0601,0.1281,0.20474145130771
2019-01-19 20:00:00,0.0,0.0617,0.116,0.20474145130771
2019-01-19 21:00:00,0.0,0.0721,0.1086,0.20474145130771
2019-01-19 22:00:00,0.0,0.0893,0.1082,0.20474145130771
2019-01-19 23:00:00,0.0,0.1045,0.1064,0.20474145130771
2019-01-20 00:00:00,0.0,0.1209,0.1025,0.198621768191328
2019-01-20 01:00:00,0.0,0.1379,0.0987,0.198621768191328
2019-01-20 02:00:00,0.0,0.152,0.1014,0.198621768191328
2019-01-20 03:00:00,0.0,0.1572,0.1047,0.198621768191328
2019-01-20 04:00:00,0.0,0.1697,0.1069,0.198621768191328
2019-01-20 05:00:00,0.0,0.1925,0.1018,0.198621768191328
2019-01-20 06:00:00,0.0,0.2268,0.0887,0.198621768191328
2019-01-20 07:00:00,0.0,0.2754,0.0812,0.198621768191328
2019-01-20 08:00:00,0.021,0.3376,0.0824,0.198621768191328
2019-01-20 09:00:00,0.09,0.4068,0.0949,0.198621768191328
2019-01-20 10:00:00,0.147,0.4688,0.1086,0.198621768191328
2019-01-20 11:00:00,0.159,0.5299,0.1163,0.198621768191328
2019-01-20 12:00:00,0.124,0.5952,0.1229,0.198621768191328
2019-01-20 13:00:00,0.056,0.6393,0.1274,0.198621768191328
2019-01-20 14:00:00,0.004,0.6655,0.1537,0.198621768191328
2019-01-20 15:00:00,0.0,0.6954,0.184,0.198621768191328
2019-01-20 16:00:00,0.0,0.7085,0.221,0.198621768191328
2019-01-20 17:00:00,0.0,0.6757,0.2496,0.198621768191328
2019-01-20 18:00:00,0.0,0.6148,0.2619,0.198621768191328
2019-01-20 19:00:00,0.0,0.5046,0.2471,0.198621768191328
2019-01-20 20:00:00,0.0,0.5952,0.228,0.198621768191328
2019-01-20 21:00:00,0.0,0.8011,0.2293,0.198621768191328
2019-01-20 22:00:00,0.0,0.861,0.2521,0.198621768191328
2019-01-20 23:00:00,0.0,0.8667,0.2706,0.198621768191328
2019-01-21 00:00:00,0.0,0.8686,0.2883,0.19501132614521202
2019-01-21 01:00:00,0.0,0.8775,0.2929,0.19501132614521202
2019-01-21 02:00:00,0.0,0.8667,0.287,0.19501132614521202
2019-01-21 03:00:00,0.0,0.8292,0.2742,0.19501132614521202
2019-01-21 04:00:00,0.0,0.78,0.2666,0.19501132614521202
2019-01-21 05:00:00,0.0,0.6954,0.2651,0.19501132614521202
2019-01-21 06:00:00,0.0,0.5622,0.2391,0.19501132614521202
2019-01-21 07:00:00,0.0,0.3952,0.2126,0.19501132614521202
2019-01-21 08:00:00,0.011,0.2334,0.1948,0.19501132614521202
2019-01-21 09:00:00,0.067,0.1277,0.174,0.19501132614521202
2019-01-21 10:00:00,0.125,0.0627,0.1573,0.19501132614521202
2019-01-21 11:00:00,0.146,0.0316,0.1466,0.19501132614521202
2019-01-21 12:00:00,0.128,0.0246,0.1309,0.19501132614521202
2019-01-21 13:00:00,0.07,0.0525,0.1319,0.19501132614521202
2019-01-21 14:00:00,0.011,0.1143,0.1436,0.19501132614521202
2019-01-21 15:00:00,0.0,0.1945,0.1447,0.19501132614521202
2019-01-21 16:00:00,0.0,0.2954,0.1437,0.19501132614521202
2019-01-21 17:00:00,0.0,0.4258,0.1561,0.19501132614521202
2019-01-21 18:00:00,0.0,0.5489999999999999,0.1753,0.19501132614521202
2019-01-21 19:00:00,0.0,0.6352,0.2001,0.19501132614521202
2019-01-21 20:00:00,0.0,0.7038,0.2222,0.19501132614521202
2019-01-21 21:00:00,0.0,0.7781,0.2385,0.19501132614521202
2019-01-21 22:00:00,0.0,0.8213,0.2492,0.19501132614521202
2019-01-21 23:00:00,0.0,0.8746,0.2554,0.19501132614521202
2019-01-22 00:00:00,0.0,0.9027,0.2755,0.19290449947976104
2019-01-22 01:00:00,0.0,0.9199,0.2954,0.19290449947976104
2019-01-22 02:00:00,0.0,0.9306,0.3095,0.19290449947976104
2019-01-22 03:00:00,0.0,0.9358,0.3187,0.19290449947976104
2019-01-22 04:00:00,0.0,0.9485,0.3353,0.19290449947976104
2019-01-22 05:00:00,0.0,0.9578,0.3449,0.19290449947976104
2019-01-22 06:00:00,0.0,0.9661,0.3458,0.19290449947976104
2019-01-22 07:00:00,0.0,0.9742,0.3528,0.19290449947976104
2019-01-22 08:00:00,0.006,0.9794,0.3523,0.19290449947976104
2019-01-22 09:00:00,0.036000000000000004,0.9824,0.3597,0.19290449947976104
2019-01-22 10:00:00,0.062,0.9844,0.3586,0.19290449947976104
2019-01-22 11:00:00,0.067,0.986,0.3566,0.19290449947976104
2019-01-22 12:00:00,0.052000000000000005,0.9877,0.3569,0.19290449947976104
2019-01-22 13:00:00,0.022,0.9896,0.3569,0.19290449947976104
2019-01-22 14:00:00,0.001,0.9909,0.3565,0.19290449947976104
2019-01-22 15:00:00,0.0,0.9911,0.3539,0.19290449947976104
2019-01-22 16:00:00,0.0,0.9913,0.3514,0.19290449947976104
2019-01-22 17:00:00,0.0,0.9914,0.3506,0.19290449947976104
2019-01-22 18:00:00,0.0,0.9914,0.3486,0.19290449947976104
2019-01-22 19:00:00,0.0,0.9912,0.3451,0.19290449947976104
2019-01-22 20:00:00,0.0,0.9903,0.3388,0.19290449947976104
2019-01-22 21:00:00,0.0,0.9879,0.3254,0.19290449947976104
2019-01-22 22:00:00,0.0,0.9819,0.3114,0.19290449947976104
2019-01-22 23:00:00,0.0,0.9731,0.2985,0.19290449947976104
2019-01-23 00:00:00,0.0,0.9608,0.2889,0.19206421881155106
2019-01-23 01:00:00,0.0,0.9465,0.2784,0.19206421881155106
2019-01-23 02:00:00,0.0,0.9284,0.2709,0.19206421881155106
2019-01-23 03:00:00,0.0,0.9114,0.2655,0.19206421881155106
2019-01-23 04:00:00,0.0,0.9013,0.259,0.19206421881155106
2019-01-23 05:00:00,0.0,0.8891,0.252,0.19206421881155106
2019-01-23 06:00:00,0.0,0.8722,0.2439,0.19206421881155106
2019-01-23 07:00:00,0.0,0.8597,0.2382,0.19206421881155106
2019-01-23 08:00:00,0.006999999999999999,0.8531,0.233,0.19206421881155106
2019-01-23 09:00:00,0.041,0.8454,0.2258,0.19206421881155106
2019-01-23 10:00:00,0.075,0.8462,0.2225,0.19206421881155106
2019-01-23 11:00:00,0.08900000000000001,0.8476,0.2199,0.19206421881155106
2019-01-23 12:00:00,0.073,0.8454,0.2191,0.19206421881155106
2019-01-23 13:00:00,0.033,0.8382,0.2157,0.19206421881155106
2019-01-23 14:00:00,0.003,0.8245,0.2142,0.19206421881155106
2019-01-23 15:00:00,0.0,0.8106,0.214,0.19206421881155106
2019-01-23 16:00:00,0.0,0.7958,0.2157,0.19206421881155106
2019-01-23 17:00:00,0.0,0.7732,0.2205,0.19206421881155106
2019-01-23 18:00:00,0.0,0.7602,0.2207,0.19206421881155106
2019-01-23 19:00:00,0.0,0.7488,0.2218,0.19206421881155106
2019-01-23 20:00:00,0.0,0.7235,0.2225,0.19206421881155106
2019-01-23 21:00:00,0.0,0.6966,0.2297,0.19206421881155106
2019-01-23 22:00:00,0.0,0.6679999999999999,0.2379,0.19206421881155106
2019-01-23 23:00:00,0.0,0.623,0.2411,0.19206421881155106
2019-01-24 00:00:00,0.0,0.5665,0.2368,0.18357974304362693
2019-01-24 01:00:00,0.0,0.5136,0.2294,0.18357974304362693
2019-01-24 02:00:00,0.0,0.4778,0.2238,0.18357974304362693
2019-01-24 03:00:00,0.0,0.4361,0.2142,0.18357974304362693
2019-01-24 04:00:00,0.0,0.3923,0.1953,0.18357974304362693
2019-01-24 05:00:00,0.0,0.3765,0.18600000000000005,0.18357974304362693
2019-01-24 06:00:00,0.0,0.4039,0.1824,0.18357974304362693
2019-01-24 07:00:00,0.0,0.4258,0.1822,0.18357974304362693
2019-01-24 08:00:00,0.003,0.4539,0.1822,0.18357974304362693
2019-01-24 09:00:00,0.023,0.4733,0.187,0.18357974304362693
2019-01-24 10:00:00,0.045,0.5076,0.1942,0.18357974304362693
2019-01-24 11:00:00,0.056,0.5195,0.2023,0.18357974304362693
2019-01-24 12:00:00,0.047,0.5002,0.2121,0.18357974304362693
2019-01-24 13:00:00,0.023,0.4614,0.2254,0.18357974304362693
2019-01-24 14:00:00,0.002,0.4273,0.2351,0.18357974304362693
2019-01-24 15:00:00,0.0,0.4288,0.2455,0.18357974304362693
2019-01-24 16:00:00,0.0,0.4614,0.2598,0.18357974304362693
2019-01-24 17:00:00,0.0,0.4957,0.2759,0.18357974304362693
2019-01-24 18:00:00,0.0,0.521,0.2826,0.18357974304362693
2019-01-24 19:00:00,0.0,0.5752,0.2954,0.18357974304362693
2019-01-24 20:00:00,0.0,0.6393,0.32,0.18357974304362693
2019-01-24 21:00:00,0.0,0.6706,0.3303,0.18357974304362693
2019-01-24 22:00:00,0.0,0.7073,0.3381,0.18357974304362693
2019-01-24 23:00:00,0.0,0.7571,0.3366,0.18357974304362693
2019-01-25 00:00:00,0.0,0.7791,0.3483,0.18447590962778893
2019-01-25 01:00:00,0.0,0.7921,0.358,0.18447590962778893
2019-01-25 02:00:00,0.0,0.8213,0.3561,0.18447590962778893
2019-01-25 03:00:00,0.0,0.8524,0.3467,0.18447590962778893
2019-01-25 04:00:00,0.0,0.8746,0.3449,0.18447590962778893
2019-01-25 05:00:00,0.0,0.8978,0.3516,0.18447590962778893
2019-01-25 06:00:00,0.0,0.9235,0.3670000000000001,0.18447590962778893
2019-01-25 07:00:00,0.0,0.9413,0.3939,0.18447590962778893
2019-01-25 08:00:00,0.012,0.9538,0.4113,0.18447590962778893
2019-01-25 09:00:00,0.059,0.9663,0.4361,0.18447590962778893
2019-01-25 10:00:00,0.1,0.9809,0.4611,0.18447590962778893
2019-01-25 11:00:00,0.111,0.9904,0.477,0.18447590962778893
2019-01-25 12:00:00,0.08800000000000001,0.9914,0.4867,0.18447590962778893
2019-01-25 13:00:00,0.039,0.9913,0.5008,0.18447590962778893
2019-01-25 14:00:00,0.003,0.991,0.5135,0.18447590962778893
2019-01-25 15:00:00,0.0,0.9665,0.5247,0.18447590962778893
2019-01-25 16:00:00,0.0,0.8268,0.5232,0.18447590962778893
2019-01-25 17:00:00,0.0,0.445,0.5046,0.18447590962778893
2019-01-25 18:00:00,0.0,0.261,0.4486,0.18447590962778893
2019-01-25 19:00:00,0.0,0.2192,0.4068,0.18447590962778893
2019-01-25 20:00:00,0.0,0.1818,0.3868,0.18447590962778893
2019-01-25 21:00:00,0.0,0.1277,0.3752,0.18447590962778893
2019-01-25 22:00:00,0.0,0.0997,0.35600000000000004,0.18447590962778893
2019-01-25 23:00:00,0.0,0.0862,0.3402,0.18447590962778893
2019-01-26 00:00:00,0.0,0.0665,0.3229,0.18630585071258896
2019-01-26 01:00:00,0.0,0.0462,0.3061,0.18630585071258896
2019-01-26 02:00:00,0.0,0.0402,0.3146,0.18630585071258896
2019-01-26 03:00:00,0.0,0.0555,0.3237,0.18630585071258896
2019-01-26 04:00:00,0.0,0.1194,0.3335,0.18630585071258896
2019-01-26 05:00:00,0.0,0.2539,0.3547,0.18630585071258896
2019-01-26 06:00:00,0.0,0.4733,0.3771,0.18630585071258896
2019-01-26 07:00:00,0.0,0.7269,0.3997,0.18630585071258896
2019-01-26 08:00:00,0.013,0.8564,0.4137,0.18630585071258896
2019-01-26 09:00:00,0.063,0.9101,0.4246,0.18630585071258896
2019-01-26 10:00:00,0.106,0.9254,0.4245,0.18630585071258896
2019-01-26 11:00:00,0.117,0.9365,0.4292,0.18630585071258896
2019-01-26 12:00:00,0.092,0.9487,0.4363,0.18630585071258896
2019-01-26 13:00:00,0.043,0.9509,0.4384,0.18630585071258896
2019-01-26 14:00:00,0.004,0.959,0.4443,0.18630585071258896
2019-01-26 15:00:00,0.0,0.9728,0.4574,0.18630585071258896
2019-01-26 16:00:00,0.0,0.9805,0.4728,0.18630585071258896
2019-01-26 17:00:00,0.0,0.9859,0.4849,0.18630585071258896
2019-01-26 18:00:00,0.0,0.99,0.4915,0.18630585071258896
2019-01-26 19:00:00,0.0,0.9914,0.5009,0.18630585071258896
2019-01-26 20:00:00,0.0,0.9913,0.5096,0.18630585071258896
2019-01-26 21:00:00,0.0,0.9909,0.522,0.18630585071258896
2019-01-26 22:00:00,0.0,0.9907,0.5349,0.18630585071258896
2019-01-26 23:00:00,0.0,0.9903,0.5416,0.18630585071258896
2019-01-27 00:00:00,0.0,0.9905,0.5413,0.186002756718809
2019-01-27 01:00:00,0.0,0.9909,0.5339,0.186002756718809
2019-01-27 02:00:00,0.0,0.9908,0.5262,0.186002756718809
2019-01-27 03:00:00,0.0,0.9913,0.517,0.186002756718809
2019-01-27 04:00:00,0.0,0.9913,0.5071,0.186002756718809
2019-01-27 05:00:00,0.0,0.9895,0.502,0.186002756718809
2019-01-27 06:00:00,0.0,0.9855,0.4971,0.186002756718809
2019-01-27 07:00:00,0.0,0.9766,0.4934,0.186002756718809
2019-01-27 08:00:00,0.009000000000000001,0.961,0.4920000000000001,0.186002756718809
2019-01-27 09:00:00,0.043,0.9338,0.4946,0.186002756718809
2019-01-27 10:00:00,0.07200000000000001,0.8864,0.4814,0.186002756718809
2019-01-27 11:00:00,0.08,0.8189,0.463,0.186002756718809
2019-01-27 12:00:00,0.063,0.7434,0.4392,0.186002756718809
2019-01-27 13:00:00,0.029,0.6616,0.4209,0.186002756718809
2019-01-27 14:00:00,0.003,0.5781,0.4038,0.186002756718809
2019-01-27 15:00:00,0.0,0.4837,0.3813,0.186002756718809
2019-01-27 16:00:00,0.0,0.3865,0.3564,0.186002756718809
2019-01-27 17:00:00,0.0,0.2942,0.3336,0.186002756718809
2019-01-27 18:00:00,0.0,0.2224,0.3054,0.186002756718809
2019-01-27 19:00:00,0.0,0.1706,0.2786,0.186002756718809
2019-01-27 20:00:00,0.0,0.1444,0.2598,0.186002756718809
2019-01-27 21:00:00,0.0,0.1231,0.2457,0.186002756718809
2019-01-27 22:00:00,0.0,0.1038,0.22,0.186002756718809
2019-01-27 23:00:00,0.0,0.0919,0.2016,0.186002756718809
2019-01-28 00:00:00,0.0,0.0743,0.1805,0.18854189164373106
2019-01-28 01:00:00,0.0,0.0627,0.1631,0.18854189164373106
2019-01-28 02:00:00,0.0,0.052000000000000005,0.1514,0.18854189164373106
2019-01-28 03:00:00,0.0,0.0649,0.1439,0.18854189164373106
2019-01-28 04:00:00,0.0,0.1093,0.1464,0.18854189164373106
2019-01-28 05:00:00,0.0,0.1789,0.1464,0.18854189164373106
2019-01-28 06:00:00,0.0,0.2718,0.1541,0.18854189164373106
2019-01-28 07:00:00,0.002,0.3527,0.1636,0.18854189164373106
2019-01-28 08:00:00,0.017,0.3908,0.1756,0.18854189164373106
2019-01-28 09:00:00,0.057,0.4039,0.1833,0.18854189164373106
2019-01-28 10:00:00,0.094,0.3995,0.1846,0.18854189164373106
2019-01-28 11:00:00,0.11,0.4229,0.1822,0.18854189164373106
2019-01-28 12:00:00,0.098,0.4643,0.1868,0.18854189164373106
2019-01-28 13:00:00,0.062,0.4882,0.1977,0.18854189164373106
2019-01-28 14:00:00,0.016,0.5195,0.2131,0.18854189164373106
2019-01-28 15:00:00,0.0,0.5358,0.2285,0.18854189164373106
2019-01-28 16:00:00,0.0,0.515,0.2336,0.18854189164373106
2019-01-28 17:00:00,0.0,0.4599,0.2328,0.18854189164373106
2019-01-28 18:00:00,0.0,0.3737,0.2268,0.18854189164373106
2019-01-28 19:00:00,0.0,0.2967,0.2206,0.18854189164373106
2019-01-28 20:00:00,0.0,0.2224,0.2229,0.18854189164373106
2019-01-28 21:00:00,0.0,0.1687,0.2318,0.18854189164373106
2019-01-28 22:00:00,0.0,0.1179,0.2464,0.18854189164373106
2019-01-28 23:00:00,0.0,0.0749,0.2517,0.18854189164373106
2019-01-29 00:00:00,0.0,0.0486,0.2568,0.1892237430887181
2019-01-29 01:00:00,0.0,0.0545,0.2716,0.1892237430887181
2019-01-29 02:00:00,0.0,0.1051,0.2726,0.1892237430887181
2019-01-29 03:00:00,0.0,0.21600000000000005,0.2774,0.1892237430887181
2019-01-29 04:00:00,0.0,0.3808,0.2923,0.1892237430887181
2019-01-29 05:00:00,0.0,0.5328,0.306,0.1892237430887181
2019-01-29 06:00:00,0.0,0.5809,0.32,0.1892237430887181
2019-01-29 07:00:00,0.002,0.5651,0.3244,0.1892237430887181
2019-01-29 08:00:00,0.047,0.5505,0.3187,0.1892237430887181
2019-01-29 09:00:00,0.116,0.5665,0.306,0.1892237430887181
2019-01-29 10:00:00,0.162,0.5766,0.2907,0.1892237430887181
2019-01-29 11:00:00,0.168,0.605,0.281,0.1892237430887181
2019-01-29 12:00:00,0.133,0.6216,0.2806,0.1892237430887181
2019-01-29 13:00:00,0.067,0.6189,0.2899,0.1892237430887181
2019-01-29 14:00:00,0.012,0.5895,0.2847,0.1892237430887181
2019-01-29 15:00:00,0.0,0.5709,0.2966,0.1892237430887181
2019-01-29 16:00:00,0.0,0.5607,0.3128,0.1892237430887181
2019-01-29 17:00:00,0.0,0.6244,0.3282,0.1892237430887181
2019-01-29 18:00:00,0.0,0.7519,0.3497,0.1892237430887181
2019-01-29 19:00:00,0.0,0.833,0.3646,0.1892237430887181
2019-01-29 20:00:00,0.0,0.8623,0.3636,0.1892237430887181
2019-01-29 21:00:00,0.0,0.8958,0.3834,0.1892237430887181
2019-01-29 22:00:00,0.0,0.9407,0.4104,0.1892237430887181
2019-01-29 23:00:00,0.0,0.9479,0.4263,0.1892237430887181
2019-01-30 00:00:00,0.0,0.9556,0.4379,0.183041146352094
2019-01-30 01:00:00,0.0,0.9655,0.4517,0.183041146352094
2019-01-30 02:00:00,0.0,0.9678,0.45,0.183041146352094
2019-01-30 03:00:00,0.0,0.9686,0.435,0.183041146352094
2019-01-30 04:00:00,0.0,0.9643,0.4232,0.183041146352094
2019-01-30 05:00:00,0.0,0.9663,0.4276,0.183041146352094
2019-01-30 06:00:00,0.0,0.9661,0.4457,0.183041146352094
2019-01-30 07:00:00,0.0,0.9673,0.462,0.183041146352094
2019-01-30 08:00:00,0.024,0.97,0.4684,0.183041146352094
2019-01-30 09:00:00,0.077,0.9747,0.4674,0.183041146352094
2019-01-30 10:00:00,0.112,0.9785,0.466,0.183041146352094
2019-01-30 11:00:00,0.12,0.979,0.4675,0.183041146352094
2019-01-30 12:00:00,0.093,0.9782,0.4741,0.183041146352094
2019-01-30 13:00:00,0.047,0.9762,0.4792,0.183041146352094
2019-01-30 14:00:00,0.008,0.9744,0.4826,0.183041146352094
2019-01-30 15:00:00,0.0,0.9742,0.4817,0.183041146352094
2019-01-30 16:00:00,0.0,0.9767,0.4792,0.183041146352094
2019-01-30 17:00:00,0.0,0.9785,0.4812,0.183041146352094
2019-01-30 18:00:00,0.0,0.9793,0.4835,0.183041146352094
2019-01-30 19:00:00,0.0,0.9789,0.484,0.183041146352094
2019-01-30 20:00:00,0.0,0.9774,0.4796,0.183041146352094
2019-01-30 21:00:00,0.0,0.9781,0.4776,0.183041146352094
2019-01-30 22:00:00,0.0,0.978,0.4766,0.183041146352094
2019-01-30 23:00:00,0.0,0.9762,0.4779,0.183041146352094
2019-01-31 00:00:00,0.0,0.9726,0.4753,0.165061630336579
2019-01-31 01:00:00,0.0,0.9671,0.4674,0.165061630336579
2019-01-31 02:00:00,0.0,0.9585,0.4605,0.165061630336579
2019-01-31 03:00:00,0.0,0.9397,0.4448,0.165061630336579
2019-01-31 04:00:00,0.0,0.9174,0.4245,0.165061630336579
2019-01-31 05:00:00,0.0,0.9087,0.4158,0.165061630336579
2019-01-31 06:00:00,0.0,0.9083,0.4179,0.165061630336579
2019-01-31 07:00:00,0.0,0.9119,0.4135,0.165061630336579
2019-01-31 08:00:00,0.016,0.9166,0.4067,0.165061630336579
2019-01-31 09:00:00,0.049,0.917,0.401,0.165061630336579
2019-01-31 10:00:00,0.075,0.9145,0.3945,0.165061630336579
2019-01-31 11:00:00,0.08,0.9157,0.3894,0.165061630336579
2019-01-31 12:00:00,0.063,0.9231,0.3903,0.165061630336579
2019-01-31 13:00:00,0.033,0.9219,0.398,0.165061630336579
2019-01-31 14:00:00,0.006,0.9299,0.4057,0.165061630336579
2019-01-31 15:00:00,0.0,0.9432,0.4141,0.165061630336579
2019-01-31 16:00:00,0.0,0.9559,0.4193,0.165061630336579
2019-01-31 17:00:00,0.0,0.9615,0.4309,0.165061630336579
2019-01-31 18:00:00,0.0,0.9619,0.4438,0.165061630336579
2019-01-31 19:00:00,0.0,0.9573,0.4642,0.165061630336579
2019-01-31 20:00:00,0.0,0.9504,0.4746,0.165061630336579
2019-01-31 21:00:00,0.0,0.9476,0.4845,0.165061630336579
2019-01-31 22:00:00,0.0,0.9507,0.4887,0.165061630336579
2019-01-31 23:00:00,0.0,0.9588,0.5201,0.165061630336579
2019-02-01 00:00:00,0.0,0.9678,0.5241,0.161579865406783
2019-02-01 01:00:00,0.0,0.9724,0.5386,0.161579865406783
2019-02-01 02:00:00,0.0,0.9781,0.5421,0.161579865406783
2019-02-01 03:00:00,0.0,0.9772,0.532,0.161579865406783
2019-02-01 04:00:00,0.0,0.9724,0.5069,0.161579865406783
2019-02-01 05:00:00,0.0,0.9624,0.4946,0.161579865406783
2019-02-01 06:00:00,0.0,0.9432,0.4867,0.161579865406783
2019-02-01 07:00:00,0.001,0.9187,0.4779,0.161579865406783
2019-02-01 08:00:00,0.038,0.8859,0.4584,0.161579865406783
2019-02-01 09:00:00,0.106,0.8337,0.4393,0.161579865406783
2019-02-01 10:00:00,0.155,0.7653,0.416,0.161579865406783
2019-02-01 11:00:00,0.16399999999999998,0.6990000000000001,0.3988,0.161579865406783
2019-02-01 12:00:00,0.133,0.6525,0.3854,0.161579865406783
2019-02-01 13:00:00,0.067,0.6022,0.3798,0.161579865406783
2019-02-01 14:00:00,0.013,0.5752,0.3819,0.161579865406783
2019-02-01 15:00:00,0.0,0.5952,0.3934,0.161579865406783
2019-02-01 16:00:00,0.0,0.6064,0.4032,0.161579865406783
2019-02-01 17:00:00,0.0,0.6008,0.4064,0.161579865406783
2019-02-01 18:00:00,0.0,0.5838,0.4044,0.161579865406783
2019-02-01 19:00:00,0.0,0.5636,0.3947,0.161579865406783
2019-02-01 20:00:00,0.0,0.5299,0.3896,0.161579865406783
2019-02-01 21:00:00,0.0,0.4703,0.3865,0.161579865406783
2019-02-01 22:00:00,0.0,0.3981,0.3896,0.161579865406783
2019-02-01 23:00:00,0.0,0.3541,0.3965,0.161579865406783
2019-02-02 00:00:00,0.0,0.3308,0.404,0.16219452841777302
2019-02-02 01:00:00,0.0,0.3083,0.4003,0.16219452841777302
2019-02-02 02:00:00,0.0,0.2598,0.383,0.16219452841777302
2019-02-02 03:00:00,0.0,0.1995,0.3637,0.16219452841777302
2019-02-02 04:00:00,0.0,0.1669,0.3408,0.16219452841777302
2019-02-02 05:00:00,0.0,0.1411,0.3283,0.16219452841777302
